vin	d(V(vout))
3.353999999999794e-001	-9.655952e-001
3.354999999999794e-001	-9.655952e-001
3.355999999999794e-001	-9.655952e-001
3.356999999999794e-001	-9.655952e-001
3.357999999999793e-001	-9.655952e-001
3.358999999999793e-001	-9.655952e-001
3.359999999999793e-001	-9.655952e-001
3.360999999999793e-001	-9.655952e-001
3.361999999999793e-001	-9.649992e-001
3.362999999999793e-001	-9.649992e-001
3.363999999999793e-001	-9.655952e-001
3.364999999999793e-001	-9.655952e-001
3.365999999999793e-001	-9.655952e-001
3.366999999999792e-001	-9.655952e-001
3.367999999999792e-001	-9.649992e-001
3.368999999999792e-001	-9.649992e-001
3.369999999999792e-001	-9.655952e-001
3.370999999999792e-001	-9.649992e-001
3.371999999999792e-001	-9.649992e-001
3.372999999999792e-001	-9.655952e-001
3.373999999999792e-001	-9.649992e-001
3.374999999999792e-001	-9.649992e-001
3.375999999999791e-001	-9.655952e-001
3.376999999999791e-001	-9.649992e-001
3.377999999999791e-001	-9.649992e-001
3.378999999999791e-001	-9.649992e-001
3.379999999999791e-001	-9.649992e-001
3.380999999999791e-001	-9.655952e-001
3.381999999999791e-001	-9.649992e-001
3.382999999999791e-001	-9.649992e-001
3.383999999999791e-001	-9.649992e-001
3.384999999999790e-001	-9.644032e-001
3.385999999999790e-001	-9.649992e-001
3.386999999999790e-001	-9.649992e-001
3.387999999999790e-001	-9.649992e-001
3.388999999999790e-001	-9.649992e-001
3.389999999999790e-001	-9.649992e-001
3.390999999999790e-001	-9.649992e-001
3.391999999999790e-001	-9.644032e-001
3.392999999999790e-001	-9.649992e-001
3.393999999999789e-001	-9.649992e-001
3.394999999999789e-001	-9.644032e-001
3.395999999999789e-001	-9.644032e-001
3.396999999999789e-001	-9.649992e-001
3.397999999999789e-001	-9.649992e-001
3.398999999999789e-001	-9.644032e-001
3.399999999999789e-001	-9.644032e-001
3.400999999999789e-001	-9.644032e-001
3.401999999999789e-001	-9.649992e-001
3.402999999999788e-001	-9.649992e-001
3.403999999999788e-001	-9.644032e-001
3.404999999999788e-001	-9.644032e-001
3.405999999999788e-001	-9.644032e-001
3.406999999999788e-001	-9.644032e-001
3.407999999999788e-001	-9.644032e-001
3.408999999999788e-001	-9.644032e-001
3.409999999999788e-001	-9.644032e-001
3.410999999999788e-001	-9.644032e-001
3.411999999999787e-001	-9.644032e-001
3.412999999999787e-001	-9.644032e-001
3.413999999999787e-001	-9.644032e-001
3.414999999999787e-001	-9.644032e-001
3.415999999999787e-001	-9.644032e-001
3.416999999999787e-001	-9.644032e-001
3.417999999999787e-001	-9.644032e-001
3.418999999999787e-001	-9.638071e-001
3.419999999999787e-001	-9.638071e-001
3.420999999999786e-001	-9.644032e-001
3.421999999999786e-001	-9.644032e-001
3.422999999999786e-001	-9.644032e-001
3.423999999999786e-001	-9.638071e-001
3.424999999999786e-001	-9.638071e-001
3.425999999999786e-001	-9.644032e-001
3.426999999999786e-001	-9.644032e-001
3.427999999999786e-001	-9.638071e-001
3.428999999999786e-001	-9.638071e-001
3.429999999999785e-001	-9.644032e-001
3.430999999999785e-001	-9.638071e-001
3.431999999999785e-001	-9.638071e-001
3.432999999999785e-001	-9.638071e-001
3.433999999999785e-001	-9.638071e-001
3.434999999999785e-001	-9.638071e-001
3.435999999999785e-001	-9.638071e-001
3.436999999999785e-001	-9.644032e-001
3.437999999999785e-001	-9.638071e-001
3.438999999999785e-001	-9.638071e-001
3.439999999999784e-001	-9.638071e-001
3.440999999999784e-001	-9.632111e-001
3.441999999999784e-001	-9.638071e-001
3.442999999999784e-001	-9.638071e-001
3.443999999999784e-001	-9.638071e-001
3.444999999999784e-001	-9.638071e-001
3.445999999999784e-001	-9.632111e-001
3.446999999999784e-001	-9.638071e-001
3.447999999999784e-001	-9.638071e-001
3.448999999999783e-001	-9.632111e-001
3.449999999999783e-001	-9.638071e-001
3.450999999999783e-001	-9.638071e-001
3.451999999999783e-001	-9.632111e-001
3.452999999999783e-001	-9.632111e-001
3.453999999999783e-001	-9.638071e-001
3.454999999999783e-001	-9.638071e-001
3.455999999999783e-001	-9.632111e-001
3.456999999999783e-001	-9.632111e-001
3.457999999999782e-001	-9.632111e-001
3.458999999999782e-001	-9.632111e-001
3.459999999999782e-001	-9.638071e-001
3.460999999999782e-001	-9.638071e-001
3.461999999999782e-001	-9.632111e-001
3.462999999999782e-001	-9.632111e-001
3.463999999999782e-001	-9.632111e-001
3.464999999999782e-001	-9.632111e-001
3.465999999999782e-001	-9.632111e-001
3.466999999999781e-001	-9.632111e-001
3.467999999999781e-001	-9.632111e-001
3.468999999999781e-001	-9.632111e-001
3.469999999999781e-001	-9.632111e-001
3.470999999999781e-001	-9.632111e-001
3.471999999999781e-001	-9.626150e-001
3.472999999999781e-001	-9.626150e-001
3.473999999999781e-001	-9.632111e-001
3.474999999999781e-001	-9.632111e-001
3.475999999999780e-001	-9.632111e-001
3.476999999999780e-001	-9.632111e-001
3.477999999999780e-001	-9.626150e-001
3.478999999999780e-001	-9.626150e-001
3.479999999999780e-001	-9.632111e-001
3.480999999999780e-001	-9.632111e-001
3.481999999999780e-001	-9.626150e-001
3.482999999999780e-001	-9.626150e-001
3.483999999999780e-001	-9.632111e-001
3.484999999999779e-001	-9.626150e-001
3.485999999999779e-001	-9.626150e-001
3.486999999999779e-001	-9.632111e-001
3.487999999999779e-001	-9.626150e-001
3.488999999999779e-001	-9.626150e-001
3.489999999999779e-001	-9.626150e-001
3.490999999999779e-001	-9.626150e-001
3.491999999999779e-001	-9.626150e-001
3.492999999999779e-001	-9.626150e-001
3.493999999999778e-001	-9.626150e-001
3.494999999999778e-001	-9.626150e-001
3.495999999999778e-001	-9.626150e-001
3.496999999999778e-001	-9.626150e-001
3.497999999999778e-001	-9.626150e-001
3.498999999999778e-001	-9.626150e-001
3.499999999999778e-001	-9.626150e-001
3.500999999999778e-001	-9.620190e-001
3.501999999999778e-001	-9.626150e-001
3.502999999999777e-001	-9.626150e-001
3.503999999999777e-001	-9.620190e-001
3.504999999999777e-001	-9.626150e-001
3.505999999999777e-001	-9.626150e-001
3.506999999999777e-001	-9.620190e-001
3.507999999999777e-001	-9.620190e-001
3.508999999999777e-001	-9.626150e-001
3.509999999999777e-001	-9.626150e-001
3.510999999999777e-001	-9.620190e-001
3.511999999999776e-001	-9.620190e-001
3.512999999999776e-001	-9.620190e-001
3.513999999999776e-001	-9.620190e-001
3.514999999999776e-001	-9.626150e-001
3.515999999999776e-001	-9.626150e-001
3.516999999999776e-001	-9.620190e-001
3.517999999999776e-001	-9.620190e-001
3.518999999999776e-001	-9.620190e-001
3.519999999999776e-001	-9.620190e-001
3.520999999999775e-001	-9.620190e-001
3.521999999999775e-001	-9.620190e-001
3.522999999999775e-001	-9.620190e-001
3.523999999999775e-001	-9.620190e-001
3.524999999999775e-001	-9.620190e-001
3.525999999999775e-001	-9.620190e-001
3.526999999999775e-001	-9.620190e-001
3.527999999999775e-001	-9.614229e-001
3.528999999999775e-001	-9.614229e-001
3.529999999999774e-001	-9.620190e-001
3.530999999999774e-001	-9.620190e-001
3.531999999999774e-001	-9.620190e-001
3.532999999999774e-001	-9.620190e-001
3.533999999999774e-001	-9.614229e-001
3.534999999999774e-001	-9.614229e-001
3.535999999999774e-001	-9.620190e-001
3.536999999999774e-001	-9.620190e-001
3.537999999999774e-001	-9.614229e-001
3.538999999999773e-001	-9.614229e-001
3.539999999999773e-001	-9.620190e-001
3.540999999999773e-001	-9.614229e-001
3.541999999999773e-001	-9.614229e-001
3.542999999999773e-001	-9.620190e-001
3.543999999999773e-001	-9.614229e-001
3.544999999999773e-001	-9.614229e-001
3.545999999999773e-001	-9.614229e-001
3.546999999999773e-001	-9.614229e-001
3.547999999999772e-001	-9.614229e-001
3.548999999999772e-001	-9.614229e-001
3.549999999999772e-001	-9.614229e-001
3.550999999999772e-001	-9.614229e-001
3.551999999999772e-001	-9.614229e-001
3.552999999999772e-001	-9.614229e-001
3.553999999999772e-001	-9.614229e-001
3.554999999999772e-001	-9.614229e-001
3.555999999999772e-001	-9.614229e-001
3.556999999999772e-001	-9.608269e-001
3.557999999999771e-001	-9.614229e-001
3.558999999999771e-001	-9.614229e-001
3.559999999999771e-001	-9.608269e-001
3.560999999999771e-001	-9.614229e-001
3.561999999999771e-001	-9.614229e-001
3.562999999999771e-001	-9.608269e-001
3.563999999999771e-001	-9.614229e-001
3.564999999999771e-001	-9.614229e-001
3.565999999999771e-001	-9.608269e-001
3.566999999999770e-001	-9.608269e-001
3.567999999999770e-001	-9.608269e-001
3.568999999999770e-001	-9.614229e-001
3.569999999999770e-001	-9.614229e-001
3.570999999999770e-001	-9.608269e-001
3.571999999999770e-001	-9.608269e-001
3.572999999999770e-001	-9.608269e-001
3.573999999999770e-001	-9.608269e-001
3.574999999999770e-001	-9.608269e-001
3.575999999999769e-001	-9.608269e-001
3.576999999999769e-001	-9.608269e-001
3.577999999999769e-001	-9.608269e-001
3.578999999999769e-001	-9.608269e-001
3.579999999999769e-001	-9.608269e-001
3.580999999999769e-001	-9.608269e-001
3.581999999999769e-001	-9.608269e-001
3.582999999999769e-001	-9.608269e-001
3.583999999999769e-001	-9.608269e-001
3.584999999999768e-001	-9.608269e-001
3.585999999999768e-001	-9.608269e-001
3.586999999999768e-001	-9.608269e-001
3.587999999999768e-001	-9.608269e-001
3.588999999999768e-001	-9.602308e-001
3.589999999999768e-001	-9.602308e-001
3.590999999999768e-001	-9.608269e-001
3.591999999999768e-001	-9.608269e-001
3.592999999999768e-001	-9.602308e-001
3.593999999999767e-001	-9.602308e-001
3.594999999999767e-001	-9.608269e-001
3.595999999999767e-001	-9.608269e-001
3.596999999999767e-001	-9.602308e-001
3.597999999999767e-001	-9.602308e-001
3.598999999999767e-001	-9.608269e-001
3.599999999999767e-001	-9.602308e-001
3.600999999999767e-001	-9.602308e-001
3.601999999999767e-001	-9.608269e-001
3.602999999999766e-001	-9.602308e-001
3.603999999999766e-001	-9.602308e-001
3.604999999999766e-001	-9.602308e-001
3.605999999999766e-001	-9.602308e-001
3.606999999999766e-001	-9.602308e-001
3.607999999999766e-001	-9.602308e-001
3.608999999999766e-001	-9.602308e-001
3.609999999999766e-001	-9.602308e-001
3.610999999999766e-001	-9.602308e-001
3.611999999999765e-001	-9.602308e-001
3.612999999999765e-001	-9.602308e-001
3.613999999999765e-001	-9.602308e-001
3.614999999999765e-001	-9.602308e-001
3.615999999999765e-001	-9.596348e-001
3.616999999999765e-001	-9.602308e-001
3.617999999999765e-001	-9.602308e-001
3.618999999999765e-001	-9.596348e-001
3.619999999999765e-001	-9.602308e-001
3.620999999999764e-001	-9.602308e-001
3.621999999999764e-001	-9.596348e-001
3.622999999999764e-001	-9.602308e-001
3.623999999999764e-001	-9.602308e-001
3.624999999999764e-001	-9.596348e-001
3.625999999999764e-001	-9.596348e-001
3.626999999999764e-001	-9.602308e-001
3.627999999999764e-001	-9.602308e-001
3.628999999999764e-001	-9.596348e-001
3.629999999999763e-001	-9.596348e-001
3.630999999999763e-001	-9.596348e-001
3.631999999999763e-001	-9.596348e-001
3.632999999999763e-001	-9.596348e-001
3.633999999999763e-001	-9.596348e-001
3.634999999999763e-001	-9.602308e-001
3.635999999999763e-001	-9.602308e-001
3.636999999999763e-001	-9.596348e-001
3.637999999999763e-001	-9.596348e-001
3.638999999999762e-001	-9.596348e-001
3.639999999999762e-001	-9.596348e-001
3.640999999999762e-001	-9.596348e-001
3.641999999999762e-001	-9.596348e-001
3.642999999999762e-001	-9.596348e-001
3.643999999999762e-001	-9.596348e-001
3.644999999999762e-001	-9.590387e-001
3.645999999999762e-001	-9.590387e-001
3.646999999999762e-001	-9.596348e-001
3.647999999999761e-001	-9.596348e-001
3.648999999999761e-001	-9.596348e-001
3.649999999999761e-001	-9.596348e-001
3.650999999999761e-001	-9.596348e-001
3.651999999999761e-001	-9.590387e-001
3.652999999999761e-001	-9.590387e-001
3.653999999999761e-001	-9.596348e-001
3.654999999999761e-001	-9.596348e-001
3.655999999999761e-001	-9.596348e-001
3.656999999999760e-001	-9.590387e-001
3.657999999999760e-001	-9.590387e-001
3.658999999999760e-001	-9.596348e-001
3.659999999999760e-001	-9.590387e-001
3.660999999999760e-001	-9.590387e-001
3.661999999999760e-001	-9.596348e-001
3.662999999999760e-001	-9.590387e-001
3.663999999999760e-001	-9.590387e-001
3.664999999999760e-001	-9.596348e-001
3.665999999999760e-001	-9.590387e-001
3.666999999999759e-001	-9.590387e-001
3.667999999999759e-001	-9.590387e-001
3.668999999999759e-001	-9.590387e-001
3.669999999999759e-001	-9.590387e-001
3.670999999999759e-001	-9.590387e-001
3.671999999999759e-001	-9.596348e-001
3.672999999999759e-001	-9.590387e-001
3.673999999999759e-001	-9.584427e-001
3.674999999999759e-001	-9.590387e-001
3.675999999999758e-001	-9.590387e-001
3.676999999999758e-001	-9.590387e-001
3.677999999999758e-001	-9.590387e-001
3.678999999999758e-001	-9.590387e-001
3.679999999999758e-001	-9.590387e-001
3.680999999999758e-001	-9.584427e-001
3.681999999999758e-001	-9.590387e-001
3.682999999999758e-001	-9.590387e-001
3.683999999999758e-001	-9.590387e-001
3.684999999999757e-001	-9.590387e-001
3.685999999999757e-001	-9.584427e-001
3.686999999999757e-001	-9.584427e-001
3.687999999999757e-001	-9.590387e-001
3.688999999999757e-001	-9.590387e-001
3.689999999999757e-001	-9.584427e-001
3.690999999999757e-001	-9.584427e-001
3.691999999999757e-001	-9.590387e-001
3.692999999999757e-001	-9.590387e-001
3.693999999999756e-001	-9.584427e-001
3.694999999999756e-001	-9.584427e-001
3.695999999999756e-001	-9.584427e-001
3.696999999999756e-001	-9.590387e-001
3.697999999999756e-001	-9.590387e-001
3.698999999999756e-001	-9.584427e-001
3.699999999999756e-001	-9.584427e-001
3.700999999999756e-001	-9.584427e-001
3.701999999999756e-001	-9.584427e-001
3.702999999999755e-001	-9.584427e-001
3.703999999999755e-001	-9.584427e-001
3.704999999999755e-001	-9.584427e-001
3.705999999999755e-001	-9.584427e-001
3.706999999999755e-001	-9.584427e-001
3.707999999999755e-001	-9.584427e-001
3.708999999999755e-001	-9.584427e-001
3.709999999999755e-001	-9.584427e-001
3.710999999999755e-001	-9.584427e-001
3.711999999999754e-001	-9.584427e-001
3.712999999999754e-001	-9.584427e-001
3.713999999999754e-001	-9.584427e-001
3.714999999999754e-001	-9.584427e-001
3.715999999999754e-001	-9.584427e-001
3.716999999999754e-001	-9.584427e-001
3.717999999999754e-001	-9.584427e-001
3.718999999999754e-001	-9.584427e-001
3.719999999999754e-001	-9.578466e-001
3.720999999999753e-001	-9.578466e-001
3.721999999999753e-001	-9.584427e-001
3.722999999999753e-001	-9.584427e-001
3.723999999999753e-001	-9.584427e-001
3.724999999999753e-001	-9.578466e-001
3.725999999999753e-001	-9.578466e-001
3.726999999999753e-001	-9.584427e-001
3.727999999999753e-001	-9.584427e-001
3.728999999999753e-001	-9.578466e-001
3.729999999999752e-001	-9.578466e-001
3.730999999999752e-001	-9.584427e-001
3.731999999999752e-001	-9.584427e-001
3.732999999999752e-001	-9.578466e-001
3.733999999999752e-001	-9.578466e-001
3.734999999999752e-001	-9.584427e-001
3.735999999999752e-001	-9.578466e-001
3.736999999999752e-001	-9.578466e-001
3.737999999999752e-001	-9.578466e-001
3.738999999999751e-001	-9.578466e-001
3.739999999999751e-001	-9.584427e-001
3.740999999999751e-001	-9.578466e-001
3.741999999999751e-001	-9.578466e-001
3.742999999999751e-001	-9.578466e-001
3.743999999999751e-001	-9.578466e-001
3.744999999999751e-001	-9.578466e-001
3.745999999999751e-001	-9.578466e-001
3.746999999999751e-001	-9.578466e-001
3.747999999999750e-001	-9.578466e-001
3.748999999999750e-001	-9.578466e-001
3.749999999999750e-001	-9.578466e-001
3.750999999999750e-001	-9.578466e-001
3.751999999999750e-001	-9.578466e-001
3.752999999999750e-001	-9.578466e-001
3.753999999999750e-001	-9.578466e-001
3.754999999999750e-001	-9.578466e-001
3.755999999999750e-001	-9.572506e-001
3.756999999999749e-001	-9.578466e-001
3.757999999999749e-001	-9.578466e-001
3.758999999999749e-001	-9.578466e-001
3.759999999999749e-001	-9.578466e-001
3.760999999999749e-001	-9.572506e-001
3.761999999999749e-001	-9.578466e-001
3.762999999999749e-001	-9.578466e-001
3.763999999999749e-001	-9.572506e-001
3.764999999999749e-001	-9.578466e-001
3.765999999999748e-001	-9.578466e-001
3.766999999999748e-001	-9.572506e-001
3.767999999999748e-001	-9.572506e-001
3.768999999999748e-001	-9.578466e-001
3.769999999999748e-001	-9.578466e-001
3.770999999999748e-001	-9.572506e-001
3.771999999999748e-001	-9.572506e-001
3.772999999999748e-001	-9.578466e-001
3.773999999999748e-001	-9.578466e-001
3.774999999999747e-001	-9.572506e-001
3.775999999999747e-001	-9.572506e-001
3.776999999999747e-001	-9.572506e-001
3.777999999999747e-001	-9.578466e-001
3.778999999999747e-001	-9.578466e-001
3.779999999999747e-001	-9.572506e-001
3.780999999999747e-001	-9.572506e-001
3.781999999999747e-001	-9.572506e-001
3.782999999999747e-001	-9.572506e-001
3.783999999999747e-001	-9.572506e-001
3.784999999999746e-001	-9.572506e-001
3.785999999999746e-001	-9.572506e-001
3.786999999999746e-001	-9.578466e-001
3.787999999999746e-001	-9.578466e-001
3.788999999999746e-001	-9.572506e-001
3.789999999999746e-001	-9.572506e-001
3.790999999999746e-001	-9.572506e-001
3.791999999999746e-001	-9.572506e-001
3.792999999999746e-001	-9.572506e-001
3.793999999999745e-001	-9.572506e-001
3.794999999999745e-001	-9.572506e-001
3.795999999999745e-001	-9.572506e-001
3.796999999999745e-001	-9.572506e-001
3.797999999999745e-001	-9.572506e-001
3.798999999999745e-001	-9.572506e-001
3.799999999999745e-001	-9.572506e-001
3.800999999999745e-001	-9.572506e-001
3.801999999999745e-001	-9.566545e-001
3.802999999999744e-001	-9.566545e-001
3.803999999999744e-001	-9.572506e-001
3.804999999999744e-001	-9.572506e-001
3.805999999999744e-001	-9.572506e-001
3.806999999999744e-001	-9.572506e-001
3.807999999999744e-001	-9.572506e-001
3.808999999999744e-001	-9.572506e-001
3.809999999999744e-001	-9.572506e-001
3.810999999999744e-001	-9.566545e-001
3.811999999999743e-001	-9.566545e-001
3.812999999999743e-001	-9.572506e-001
3.813999999999743e-001	-9.572506e-001
3.814999999999743e-001	-9.572506e-001
3.815999999999743e-001	-9.572506e-001
3.816999999999743e-001	-9.566545e-001
3.817999999999743e-001	-9.566545e-001
3.818999999999743e-001	-9.572506e-001
3.819999999999743e-001	-9.572506e-001
3.820999999999742e-001	-9.566545e-001
3.821999999999742e-001	-9.566545e-001
3.822999999999742e-001	-9.572506e-001
3.823999999999742e-001	-9.572506e-001
3.824999999999742e-001	-9.566545e-001
3.825999999999742e-001	-9.566545e-001
3.826999999999742e-001	-9.572506e-001
3.827999999999742e-001	-9.572506e-001
3.828999999999742e-001	-9.566545e-001
3.829999999999741e-001	-9.566545e-001
3.830999999999741e-001	-9.572506e-001
3.831999999999741e-001	-9.566545e-001
3.832999999999741e-001	-9.566545e-001
3.833999999999741e-001	-9.572506e-001
3.834999999999741e-001	-9.566545e-001
3.835999999999741e-001	-9.566545e-001
3.836999999999741e-001	-9.572506e-001
3.837999999999741e-001	-9.566545e-001
3.838999999999740e-001	-9.566545e-001
